Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,W,J,J,J,J,J,J,J,J,J,S,S,S,S,S,S,S,S,E,E,E,E,E,E,N,N,I,N,N,N,N,N,N,N,N,Y,F,F,F,F,F,F,F,F,F,F,A,C,A,A,A,A,I,H,H,H,H,H,H,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,O,O,O,O,O,O,O,O,O,Q,Q,Q,Q,X,X,X,X,X,X,X,X,X,E,G,G,G,G,G,G,D,P,P,D,D,D,P,P,P,P,P,P,P,P,P,P,P,P,P,P,K,K,K,K,K,K,K
Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,W,J,J,J,J,J,J,J,J,J,S,S,S,S,S,S,S,S,E,E,E,E,E,E,E,N,N,N,N,N,N,N,N,N,Y,Y,Y,Y,F,F,Y,F,F,F,F,A,A,C,C,A,A,A,A,N,H,H,H,H,H,H,H,H,G,G,G,G,G,G,G,G,G,G,G,G,O,O,O,O,O,O,O,O,O,O,X,T,T,X,X,X,X,X,X,X,X,G,G,G,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,P,P,G,P,P,G,P,K,K,K,K,K,K,K,K,K
H,H,H,H,H,J,J,Z,Z,Z,W,J,J,J,Q,J,J,J,J,J,S,S,S,S,S,S,S,S,E,E,E,E,E,N,N,N,N,N,N,I,N,N,N,N,N,Y,J,Y,Y,Y,Y,Y,F,F,F,A,A,C,C,A,A,A,N,N,H,H,H,H,H,H,H,H,G,G,G,S,S,S,S,S,S,S,O,O,O,O,O,O,O,O,O,O,O,O,X,X,X,X,X,X,X,X,X,X,X,X,H,G,G,G,G,G,G,P,P,V,V,P,P,P,P,P,P,P,P,G,G,G,G,G,G,K,K,K,K,K,K,K,K,K
H,H,H,H,H,H,H,Z,Z,Z,W,Q,Q,Q,Q,Q,Q,Q,J,Q,S,S,S,S,S,S,S,S,E,E,E,E,E,N,N,N,N,N,I,I,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,F,F,A,A,A,A,A,A,A,A,A,H,H,H,H,H,H,H,H,G,G,G,S,E,P,P,P,P,P,S,O,O,O,O,O,O,O,O,O,O,O,X,X,X,X,X,X,X,X,X,X,X,H,H,G,G,G,G,G,G,V,V,V,V,P,P,P,P,P,P,P,P,G,G,G,G,G,G,G,K,K,K,K,K,K,K,K
H,H,H,H,H,H,H,Z,Z,Z,W,Q,Q,Q,Q,Q,Q,C,Q,Q,S,S,S,S,S,S,S,S,E,E,E,E,E,N,N,N,N,I,I,I,I,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,A,A,A,A,A,A,A,A,A,A,H,H,H,H,H,H,H,H,G,G,G,E,E,P,P,P,P,P,S,S,C,O,O,O,O,O,O,O,O,O,O,X,X,X,X,X,X,X,X,X,X,H,H,G,G,G,G,G,V,U,V,V,V,V,P,P,P,P,P,O,P,G,G,G,G,G,G,G,G,K,K,K,K,K,K,K
H,H,H,H,H,H,H,Z,Z,Z,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,U,U,U,U,B,E,E,E,B,I,I,I,I,I,N,I,I,I,I,I,I,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,A,A,A,A,A,A,A,A,A,A,H,H,H,H,H,H,H,H,H,H,S,E,E,P,P,P,P,P,S,C,C,C,C,C,C,C,O,O,O,O,O,X,X,X,X,X,X,X,X,X,X,H,H,G,G,G,G,G,V,V,V,V,V,P,P,P,O,O,P,O,O,R,G,Q,G,G,G,G,G,G,K,E,E,K,K,K
H,H,H,H,H,H,H,Z,Z,Z,Q,Q,B,B,Q,Q,Q,Q,B,Q,B,U,U,U,U,B,E,B,B,B,B,I,I,I,I,N,I,I,I,I,I,I,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,A,A,A,A,A,A,A,A,A,A,A,A,H,H,H,H,H,H,H,H,H,H,H,E,E,P,P,P,P,P,E,C,C,C,C,C,C,C,C,O,C,C,X,X,X,X,X,X,X,X,X,X,X,X,X,J,J,J,V,V,V,V,V,V,V,V,V,O,O,O,O,O,R,R,G,Q,G,G,G,G,S,E,E,E,E,E,K,K
H,H,H,H,H,H,H,Z,Z,Z,B,B,B,B,Q,Q,Q,B,B,B,B,B,U,U,B,B,B,C,C,B,B,B,I,I,I,I,I,I,I,I,I,I,I,Y,Y,Y,Y,Y,Y,Y,Y,Y,T,H,H,H,H,A,A,A,A,A,A,A,A,A,H,H,H,H,H,H,H,H,H,E,P,P,P,P,P,P,E,E,C,C,C,C,C,C,C,C,C,C,X,X,X,X,X,X,X,X,X,X,X,X,X,J,V,V,V,V,V,V,V,V,V,V,O,O,O,O,O,O,O,R,R,Q,G,G,G,E,E,E,E,V,E,E,E,K
H,H,H,H,H,H,H,Z,Z,Z,B,B,B,B,B,B,Q,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I,I,I,I,I,I,Y,Y,Y,Y,Y,Y,Y,Y,H,H,H,H,H,H,A,A,A,A,A,A,A,A,H,W,H,H,B,H,H,H,H,E,P,P,P,P,P,P,E,C,C,C,C,C,C,C,C,C,C,C,M,X,K,X,X,X,X,X,X,X,X,X,X,J,V,V,V,V,V,V,V,V,V,V,V,S,O,O,O,O,O,O,G,G,G,G,E,E,E,E,E,E,E,E,K,K
H,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I,I,I,I,I,I,Y,Y,Y,Y,Y,Y,Y,Y,Y,H,H,H,H,H,A,A,F,F,F,F,F,T,T,H,H,H,H,H,H,H,H,E,P,P,P,P,P,P,E,E,C,C,C,C,C,C,C,C,C,M,M,X,X,X,X,X,X,X,X,X,X,X,J,J,V,V,V,V,V,V,V,V,V,V,O,O,O,O,O,O,O,O,O,K,K,G,K,K,K,E,E,E,E,E,K,K
H,H,H,H,H,H,T,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I,I,I,I,I,Q,Q,H,H,H,H,H,H,Y,Y,Y,H,H,H,H,H,H,F,F,F,F,T,T,T,H,H,E,E,E,E,E,E,E,E,P,P,P,P,P,E,E,C,C,C,C,C,C,C,C,C,X,X,X,X,X,X,X,X,X,X,X,X,X,V,V,V,V,V,V,V,V,V,V,V,V,V,O,O,O,O,O,O,O,O,O,K,K,K,K,K,E,E,E,E,K,K,K
H,H,H,H,B,H,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I,I,I,I,Q,Q,Q,H,H,H,H,H,H,H,H,H,H,H,H,F,H,F,F,F,F,T,T,T,T,H,E,E,E,E,E,E,E,E,P,P,P,P,P,E,E,C,C,C,C,C,C,C,C,X,X,X,X,X,X,X,X,J,X,X,X,X,W,W,V,V,V,V,V,V,V,V,V,V,V,V,O,K,K,O,O,O,O,O,O,K,K,K,K,K,E,K,E,K,K,K,K
H,H,H,R,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,O,O,O,B,B,B,B,B,B,B,B,B,B,B,B,I,I,I,I,I,I,I,I,I,Q,H,H,H,H,H,H,H,H,H,H,H,H,F,F,F,F,F,F,F,F,F,F,T,E,E,E,E,E,E,E,E,E,P,P,P,P,P,F,C,C,C,C,C,C,C,C,X,X,X,X,X,X,X,X,X,X,X,X,X,W,W,W,W,V,V,V,V,V,V,V,V,V,V,V,V,K,K,O,K,K,K,K,K,K,K,E,E,K,E,K,K,K,K,K,K
H,H,H,H,I,B,B,B,B,B,E,B,B,B,B,B,B,B,O,O,O,O,O,B,B,O,O,T,B,B,B,B,B,B,B,W,W,W,I,I,I,I,I,I,I,Q,H,H,H,H,H,H,H,H,H,H,H,H,F,F,F,F,F,F,F,F,F,T,E,E,E,E,E,E,E,E,E,P,P,P,P,P,F,C,C,C,C,C,C,C,C,X,X,X,X,X,X,X,X,X,X,X,W,W,W,W,W,W,W,W,V,V,V,V,V,V,V,V,V,V,K,K,O,K,K,K,K,K,K,K,E,E,E,E,K,K,K,K,K,K
R,R,R,R,B,B,L,L,B,B,E,B,B,B,B,B,B,O,O,O,O,O,O,O,O,O,O,O,B,B,B,B,B,B,B,B,W,W,W,I,I,I,I,Q,Q,Q,Q,H,Q,Q,H,H,H,H,H,H,F,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,E,P,P,P,P,P,F,F,C,C,I,C,C,C,C,X,X,X,X,X,X,X,X,X,X,X,X,W,W,W,W,W,W,W,W,W,V,V,V,V,V,V,V,K,K,K,K,K,K,K,A,K,K,K,E,E,E,E,K,K,K,K,K,K
R,R,R,R,R,B,B,L,R,R,E,B,B,B,B,B,B,O,O,O,O,O,O,O,O,O,O,B,B,B,B,B,B,B,B,B,W,W,W,I,I,I,I,Q,Q,Q,Q,Q,Q,Q,H,H,H,H,H,H,F,F,F,F,F,F,F,F,F,F,K,E,E,E,E,E,E,E,E,E,E,E,F,F,F,F,F,F,I,I,I,C,C,C,C,C,X,X,X,X,X,X,X,X,X,X,X,W,W,W,W,W,W,W,W,W,V,V,Q,Q,V,V,V,V,K,K,K,K,A,K,A,K,K,K,E,E,E,K,K,K,K,K,K,K
R,R,R,R,R,B,R,R,R,R,R,B,O,B,O,B,O,O,O,O,O,O,O,O,O,O,O,B,B,B,B,B,B,B,B,B,B,W,W,I,I,I,Q,Q,Q,Q,Q,Q,Q,Q,H,M,H,H,H,L,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E,E,E,E,E,E,E,F,F,F,F,F,F,F,F,I,I,I,C,T,C,C,X,Y,X,X,X,X,X,X,X,X,X,X,W,W,W,W,W,W,W,W,V,V,Q,Q,Q,Q,Q,J,A,A,K,A,A,A,A,K,K,K,E,E,E,E,K,K,K,K,K,K
R,R,R,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,B,B,B,B,B,U,B,B,B,W,I,I,I,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,F,H,H,H,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E,E,V,E,E,E,E,F,F,F,F,F,F,F,F,H,H,H,T,T,C,A,X,Y,Y,X,X,X,X,X,X,W,W,W,W,W,W,W,W,W,W,W,W,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,A,A,E,E,C,E,K,K,K,C,C,C
R,R,R,R,R,R,R,R,R,O,O,R,O,U,O,O,O,O,O,O,O,O,O,O,O,O,O,B,B,B,B,B,B,B,B,B,B,B,I,Q,B,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,F,F,H,F,F,F,F,F,F,F,F,F,F,F,F,F,F,E,E,E,V,E,E,V,V,V,F,F,F,F,F,F,H,H,H,H,T,T,C,A,Y,E,Y,Y,Y,Y,Y,X,W,W,W,W,W,W,W,W,W,W,W,W,Q,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,M,A,C,C,C,C,K,K,C,C,C,C
R,R,R,R,R,R,R,R,R,O,O,O,O,U,U,O,O,O,O,O,O,O,O,O,H,O,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,F,F,F,F,F,F,F,F,F,P,F,F,F,U,U,F,F,F,E,E,V,E,V,V,V,V,V,V,F,F,F,F,F,H,H,H,T,T,T,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,W,W,W,W,W,W,W,W,W,W,W,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,C,C,C,C,C,C
R,R,R,R,R,R,R,R,R,O,O,O,U,U,U,U,O,O,O,O,O,O,O,H,H,H,H,H,B,B,B,B,B,B,B,B,B,B,B,B,B,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,F,F,F,P,F,F,P,F,F,F,P,P,P,U,U,U,U,U,F,U,U,V,V,V,V,V,V,V,V,F,F,F,F,F,H,H,T,T,T,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,W,W,W,W,W,W,W,W,W,W,W,H,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,C,C,C,C,C
R,R,R,R,R,R,R,R,R,R,O,O,O,U,U,U,U,O,O,O,O,O,O,T,T,T,H,B,B,B,B,B,B,B,B,B,B,B,B,M,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,F,F,F,P,P,P,P,Z,P,P,P,P,P,U,U,U,U,U,U,U,U,V,V,V,V,V,V,V,V,V,V,F,H,H,H,H,H,T,T,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,W,W,W,W,W,W,W,W,W,W,W,H,H,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,C,C,C,C,C,C
R,R,R,R,R,R,R,R,R,R,O,O,U,U,U,U,U,U,U,T,T,O,O,O,T,T,B,B,H,B,B,B,B,Z,B,B,B,Z,Z,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,F,F,P,P,P,P,P,P,P,P,P,P,P,U,U,U,U,U,U,U,U,U,V,V,V,V,V,V,V,V,H,H,H,H,H,H,H,H,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,T,E,W,W,W,W,W,W,W,W,W,V,J,J,H,Q,Q,Q,Q,A,A,A,T,A,A,A,A,A,A,A,A,A,Z,C,C,C,C,C,C,C
R,R,R,R,R,R,R,R,R,R,O,O,U,U,U,U,U,I,U,U,T,T,T,O,T,T,T,B,B,B,B,Z,Z,Z,Z,Z,Z,Z,Z,Z,H,Q,Q,Q,Q,Q,K,K,K,K,Q,F,F,P,P,P,P,P,P,P,P,P,P,P,U,U,U,U,U,U,V,V,V,V,V,V,V,V,V,H,H,H,H,H,H,H,H,H,H,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,T,E,E,E,W,W,W,W,W,J,J,J,J,J,J,K,K,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,C,C,C,C,C,C,C,C
R,R,R,R,R,R,R,R,R,R,O,O,O,U,U,U,U,U,T,T,T,T,T,T,T,T,T,B,B,B,B,Z,Z,Z,Z,Z,Z,Z,Z,H,H,H,X,X,X,X,X,K,K,X,X,X,P,P,P,P,P,P,P,P,P,P,P,P,U,U,U,U,U,U,V,V,V,V,V,V,G,V,V,V,V,H,H,H,H,H,H,H,H,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,E,E,E,E,W,W,W,J,W,J,J,J,J,J,K,K,K,K,Q,Q,Q,D,D,D,A,A,A,A,A,A,A,A,C,A,C,C,C,C,C,C
G,R,R,R,R,R,R,R,R,R,O,O,U,U,U,U,U,K,D,D,T,T,T,T,T,T,T,B,B,B,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,H,H,X,X,X,X,X,K,K,X,X,X,P,P,P,P,P,P,P,P,P,P,P,U,U,U,U,U,U,U,V,V,G,G,V,G,G,V,H,H,H,H,H,H,H,H,H,H,H,T,T,T,Y,Y,Y,Y,Y,Y,A,Y,E,E,E,W,W,W,W,J,J,J,J,J,J,J,K,K,K,K,Q,Q,Q,D,D,D,D,A,A,A,A,A,A,A,A,A,A,C,C,C,C,C
G,G,G,R,R,B,B,R,R,O,O,O,O,U,U,U,U,K,D,D,T,D,T,T,T,T,T,T,B,B,B,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,G,X,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,P,P,P,Z,U,U,U,U,U,U,U,V,V,G,V,G,G,G,H,H,H,H,H,H,H,H,H,H,H,T,T,T,Y,Y,Y,Y,Y,Y,Y,Y,E,E,E,E,W,W,W,J,J,J,Z,Z,Z,Z,K,K,K,K,Q,Q,Q,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,C,C,C,C
G,G,G,G,G,G,B,R,R,O,O,O,O,O,O,O,D,D,D,D,D,D,T,T,T,T,T,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,G,G,G,G,G,S,X,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,U,U,U,U,U,U,U,U,G,G,G,G,G,G,H,H,H,H,H,H,H,H,H,H,H,H,T,T,T,T,Y,Y,Y,Y,L,Y,E,E,E,E,E,E,E,W,W,J,J,Z,Z,Z,Z,Q,Q,Q,Q,Q,Q,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,C,C,C,T
G,G,G,G,G,B,B,O,O,O,O,O,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,G,G,G,G,G,G,S,X,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,U,U,U,U,U,U,U,U,U,G,G,G,G,G,W,H,H,H,H,H,H,H,H,H,H,H,H,T,T,T,E,Y,Y,Y,Y,Y,Y,E,E,E,V,E,J,J,J,J,J,Z,Z,Z,Z,Q,Q,Q,Q,N,Q,P,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,T,T
G,G,B,B,B,B,B,O,O,O,O,O,D,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,T,T,T,V,Z,Z,O,Z,Z,G,G,G,G,G,G,G,S,X,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,P,P,U,U,U,U,U,U,U,U,G,G,G,G,G,H,H,H,H,H,H,H,H,H,H,H,H,T,T,E,E,E,E,Y,Y,Y,E,E,E,E,T,J,J,J,J,J,J,Z,Z,Z,Z,Q,Q,Q,Q,N,N,P,P,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
G,G,B,B,B,B,O,O,O,O,D,O,D,D,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,T,T,V,Z,Z,Z,Z,Z,G,G,G,G,G,S,S,S,S,S,S,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,P,U,U,P,U,U,U,U,R,K,G,S,S,S,H,H,H,H,H,H,H,H,H,H,T,T,E,E,E,E,E,E,Y,Y,E,E,E,E,R,T,T,J,J,J,Z,Z,Z,Z,Z,Z,J,J,J,J,J,J,P,P,D,D,D,A,D,D,A,A,A,A,A,A,A,A,A,A,A,A
G,B,B,B,B,B,B,O,O,O,D,D,D,D,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,T,T,T,A,A,A,G,G,G,G,G,G,G,S,S,S,S,S,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,P,P,P,P,R,U,V,V,R,R,S,S,S,S,S,H,S,S,S,H,H,H,H,T,T,T,E,E,E,E,E,E,E,E,E,E,E,T,R,T,T,T,T,G,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,P,D,D,D,D,D,A,A,A,A,A,O,A,A,A,A,A,A,L
G,B,B,B,B,B,B,H,O,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,T,T,T,A,G,A,G,G,G,G,G,G,G,G,A,S,S,S,X,X,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,P,P,P,R,R,V,V,R,R,R,S,S,S,S,S,S,S,S,H,H,H,H,H,T,T,T,T,E,E,E,E,E,E,E,E,E,T,T,T,E,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,P,D,D,D,O,O,O,A,A,A,O,O,A,A,A,A,A,A,A
G,B,B,E,H,H,O,H,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,T,T,A,A,A,G,W,G,G,G,G,G,G,G,G,A,S,S,S,S,X,X,X,X,X,X,X,X,X,P,P,P,P,P,P,R,R,R,R,R,R,R,R,R,R,R,S,S,S,S,S,S,S,S,H,H,M,M,S,S,T,T,T,T,E,E,E,E,E,E,E,E,T,T,T,E,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,O,O,O,D,O,O,O,A,A,A,A,A,A,A,A,A,A,S,A
G,B,E,E,E,H,H,H,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,T,T,T,T,T,A,A,A,G,G,G,G,G,G,G,G,G,G,A,A,S,X,X,X,X,X,X,X,X,X,X,P,P,P,P,R,R,P,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,S,S,S,S,S,S,M,S,T,T,T,E,E,E,E,E,E,E,E,E,T,T,G,T,T,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,O,G,O,O,O,O,O,O,O,S,O,O,O,N,A,S,S,S,S
G,B,E,H,H,H,H,H,H,H,H,D,D,D,D,D,D,D,D,D,D,D,D,D,B,T,T,T,A,A,A,A,A,G,G,G,G,G,G,G,A,A,A,A,X,X,X,X,X,X,X,X,X,X,X,G,P,P,P,P,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,S,V,V,S,S,S,S,S,S,S,S,S,S,W,W,W,W,E,E,E,E,E,T,E,G,T,T,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,O,G,O,O,O,O,O,O,O,O,O,O,O,O,J,J,S,S,S
G,H,H,H,H,H,H,H,H,H,D,D,D,D,D,D,D,M,D,D,D,D,D,D,B,T,T,A,A,A,A,A,A,A,G,G,A,G,G,A,A,A,A,A,X,X,X,X,X,X,X,X,X,X,X,G,P,P,P,P,T,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,V,V,G,S,S,S,S,S,S,S,S,A,S,W,W,W,W,E,E,E,E,E,E,E,T,T,T,N,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,O,O,O,O,O,O,O,O,O,O,O,O,O,J,J,S,S,S,J
G,H,H,H,H,H,H,H,H,H,H,D,D,D,D,D,D,D,D,D,Q,Q,Q,D,Q,A,A,A,A,A,A,A,A,A,A,G,A,G,G,A,A,A,A,A,X,X,X,X,X,K,X,X,X,X,X,X,W,W,W,P,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,V,V,V,V,G,S,S,S,S,S,S,S,S,S,Q,J,J,E,E,E,E,E,E,E,E,E,T,N,T,N,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,O,O,O,O,O,O,O,O,O,O,O,O,J,J,J,J,J,S,J
G,H,G,H,H,H,H,H,H,H,H,D,D,D,D,D,D,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,X,X,X,X,X,G,R,R,R,R,R,R,R,V,R,R,R,R,R,R,R,R,R,R,R,R,R,G,V,V,V,V,V,V,S,V,S,S,S,S,S,S,J,J,J,E,E,E,E,E,E,E,O,L,N,N,N,T,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,X,O,O,O,O,O,O,O,O,O,O,O,N,J,J,J,J,J,J
G,G,G,H,H,H,H,H,F,F,F,F,D,B,B,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,X,N,N,N,N,G,R,R,R,R,R,R,R,V,R,R,R,W,R,R,R,R,R,R,R,R,R,R,V,V,V,V,V,V,V,V,V,V,S,S,S,J,J,J,J,J,J,J,W,W,E,E,L,L,N,N,N,N,T,T,T,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,Z,X,O,X,O,O,O,O,O,O,O,O,O,O,O,J,J,J,J,J
G,G,G,H,H,H,H,H,F,F,F,F,F,B,B,B,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,A,A,A,A,A,A,S,A,A,A,A,A,A,A,A,A,C,C,C,X,X,G,N,G,G,G,G,G,G,R,R,R,R,R,R,U,R,R,R,R,R,R,R,R,R,R,S,R,R,Q,V,V,V,V,V,V,V,V,J,J,J,J,J,J,J,J,J,J,J,W,W,L,L,L,L,N,N,N,N,N,T,T,T,T,T,T,Z,Z,Z,Z,Z,Z,X,X,X,X,X,X,O,O,O,O,O,O,O,O,O,O,I,J,J,J,I
G,G,G,G,H,H,H,H,F,F,F,F,F,B,G,G,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,Q,A,A,A,A,A,A,S,S,S,S,C,C,C,C,A,C,C,C,U,U,X,G,G,G,G,G,G,G,R,R,R,R,R,R,R,U,R,R,R,R,R,R,R,R,R,R,S,S,S,Q,V,V,V,V,V,V,V,V,V,J,J,J,J,J,J,J,J,J,J,J,W,L,L,L,L,L,N,N,N,T,T,T,T,T,T,V,Z,Z,Z,Z,Z,Z,X,X,X,X,X,X,O,O,O,O,O,O,O,O,O,O,I,I,I,I,I
G,G,G,E,F,F,F,H,F,F,F,F,F,F,F,G,B,G,G,G,G,G,G,G,G,Q,Q,Q,A,A,S,S,S,S,S,S,S,C,C,C,C,A,C,C,C,U,U,U,G,G,G,G,G,G,G,G,G,R,R,G,U,U,U,R,T,R,R,R,T,R,R,R,R,S,S,Q,Q,Q,V,V,V,V,V,V,R,R,R,J,J,J,J,J,J,J,J,J,W,W,L,L,L,L,L,L,N,L,L,T,T,T,T,T,T,Z,Z,Z,Z,Z,Z,X,X,X,X,X,X,O,O,O,O,O,O,O,O,O,I,I,I,I,I,I
G,G,G,G,P,F,F,F,F,F,F,F,N,F,F,G,G,G,G,G,G,G,G,G,G,A,A,Q,Q,A,A,S,S,S,S,S,S,C,C,C,C,C,C,C,C,U,U,U,U,G,G,U,G,G,G,G,G,G,G,G,U,U,U,R,T,T,R,R,T,R,R,S,S,S,Q,Q,Q,Q,V,V,V,V,V,V,R,R,R,R,J,J,J,J,J,J,J,J,W,W,W,W,L,L,L,L,L,L,L,L,G,T,T,T,A,Z,Z,Z,Z,Z,Z,I,X,X,X,X,X,O,O,O,O,O,O,I,X,X,I,I,I,I,I,K
G,G,G,G,P,P,P,F,F,F,L,F,F,F,T,G,G,G,G,G,G,G,G,G,G,N,A,Q,A,A,S,S,S,S,S,S,Z,Z,C,C,C,C,C,C,C,C,U,U,U,U,G,U,G,G,G,G,G,G,G,G,G,T,T,T,T,T,T,T,T,R,R,R,S,S,Q,Q,Q,V,V,V,V,V,V,V,R,R,R,R,J,J,J,J,J,J,K,W,W,W,W,W,L,L,L,L,L,L,L,L,L,T,T,T,A,Z,Z,Z,Z,Z,Z,A,X,X,X,X,X,X,X,O,O,O,O,I,X,I,I,I,I,I,I,I
P,G,G,P,P,P,P,F,F,F,L,L,G,G,G,G,G,G,G,G,G,G,G,G,Q,A,A,A,A,S,S,S,S,S,S,S,S,S,N,N,C,C,C,C,C,C,U,U,U,U,U,U,U,G,G,G,G,G,G,G,G,T,T,T,T,T,T,T,T,T,R,T,T,T,M,Q,Q,V,V,V,V,V,V,V,R,R,R,R,J,J,J,J,J,M,K,K,K,W,L,L,L,L,L,L,L,L,L,L,L,A,A,A,A,Z,Z,Z,Z,Z,Z,A,X,X,X,X,X,X,X,X,X,X,I,I,I,I,I,I,I,I,I,I
P,P,G,P,P,P,P,P,F,L,L,L,L,L,G,G,G,G,G,G,G,G,G,G,C,C,C,C,A,S,S,S,S,S,S,S,S,S,N,C,C,C,C,E,C,C,U,U,U,U,U,U,G,G,G,G,G,G,G,G,G,T,T,T,T,T,T,T,T,T,T,T,T,T,T,V,V,V,V,V,V,V,V,R,R,R,R,R,J,R,J,J,J,J,K,K,K,K,L,L,L,L,L,L,L,L,L,A,A,A,A,A,A,Z,Z,Z,Z,Z,Z,A,X,X,X,X,X,X,X,X,X,X,I,I,I,I,I,I,I,I,I,I
